ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
1480,1320,2400,1560,1660
1940,1360,2320,2320,2320
1320,1200,1640,1640,1640
960,1040,1180,1060,1540
1400,1400,1720,1080,1040
1060,1640,1320,1720,1720
980,0,1680,1960,1500
1480,1160,1640,1520,1720
960,260,1720,1920,1440
1560,1440,1040,1040,1040
1140,1420,1700,1720,1720
2200,1880,2240,2300,1900
1460,80,1640,1640,1800
1040,1120,1460,1500,1620
1200,220,1500,1040,1040
1720,1840,1720,1720,1560
1320,0,1420,1200,1460
1420,1280,2000,2020,2220
1780,1200,1860,1680,1640
1040,1040,1040,1040,2040
1360,840,1040,1040,1040
1840,1360,1660,1780,1720
2260,980,1920,1520,1440
1540,1180,1720,1560,2120
840,420,1920,1640,1520
1080,1040,1040,1040,1220
1900,1800,1720,1680,1460
2260,1820,1640,1500,1500
1640,580,1700,2040,2220
1580,940,1540,1200,1520
1440,140,1100,1040,2800
1360,880,2500,840,1640
1040,1200,1040,1160,1040
900,880,1720,1720,1560
2320,1920,1120,1700,1280
1100,1540,1400,1720,1720
2140,1820,2320,2160,1960
1340,240,1640,1640,1800
1040,1040,1280,1240,1020
1820,760,1640,1040,1040
1140,1420,1660,1720,1720
1460,280,1640,1200,1400
1460,720,1680,1800,2060
1780,600,1860,1540,1560
1040,1040,1040,1040,1120
1780,480,1720,1560,1040
1280,1600,1260,1120,1720
2120,760,2040,1880,1800
1200,340,1360,1640,1640
1000,400,1120,1320,1180
1700,1200,1380,1320,1040
1580,1060,1500,1720,1720
2200,1720,2320,2320,2220
1540,920,1960,1820,2100
1500,720,1600,1160,1100
1040,880,1040,1040,1040
1620,1880,1720,1720,1720
2320,1320,2240,1300,880
1440,1320,1800,1720,2240
1900,620,1680,1640,1640
1040,1040,1040,1040,960
1720,1700,1560,1460,1040
1700,2060,1560,1700,1540
2060,480,1960,2120,1860
1040,500,1460,1460,1720
1200,80,1320,1400,1760
1560,1400,1040,1040,1040
1340,620,1720,1720,1720
1560,1000,2080,2060,1640
1600,1460,1680,1640,1640
1220,1080,1400,1200,1300
1460,1220,1040,1040,1040
1540,1960,1720,1400,1720
2280,320,1300,1880,1540
1300,1200,1640,2300,2340
1560,880,1640,1640,1640
1040,1040,1040,2180,2100
1540,1440,1040,1040,1040
1080,1220,680,1720,1720
2320,1880,1600,1280,1660
1200,1080,1640,1120,2280
1440,620,1420,1640,1520
1140,1040,1040,1060,1360
1720,1620,1720,1720,1580
2040,1760,1400,1240,1980
1640,1240,2080,2140,2040
600,80,540,1640,1640
1040,900,1340,1180,1180
1400,1760,1240,1040,1040
1240,1180,1400,1720,1720
1640,1100,2280,1900,1880
1280,980,1640,1280,1400
1160,1040,1600,860,1680
1440,1380,1120,1040,1040
880,1260,1440,1720,1720
2240,1980,1940,1800,1540
1240,1120,1180,1640,1620
1420,640,1520,1280,1480
800,660,1040,920,1060
1420,1460,1720,1760,1720
1700,1560,1560,1560,1800
1200,600,1600,1480,1960
600,300,1520,1640,1360
1040,700,1040,1040,1080
700,940,1400,1680,1680
1960,1880,1700,1860,1500
1200,1200,1660,1920,2140
1260,480,1240,1260,1640
1040,840,1040,1000,2080
1200,1320,1040,1040,1040
800,660,1620,1400,1720
1880,1880,1800,1660,1460
520,300,800,1660,2080
1640,440,1460,1620,1640
1000,1100,840,1080,1600
1720,1720,1720,1400,1360
1180,840,1520,1740,1740
1920,1780,2240,2080,1540
1400,0,1300,1240,1460
1060,820,1340,1080,1220
1320,520,760,1260,1040
1460,1860,1660,1720,1720
1500,1020,1900,1620,1420
1540,780,1460,1540,1400
2240,1040,2140,2080,1640
1700,1480,1040,1040,1180
1860,1480,1720,1720,1520
2100,2040,1460,1480,1300
1240,0,1940,1920,2060
1700,540,1340,1540,1460
1080,0,1400,1020,1140
1720,1720,1400,1320,1080
1360,600,1720,1720,1720
1760,2000,1680,1360,1400
1640,40,1640,1740,1660
1180,960,1800,1640,1400
1240,440,1040,1080,1020
1720,1720,1720,1760,1480
1760,120,2100,1660,1720
1940,1400,2080,2020,1660
1340,1200,1640,1640,1520
1280,800,600,1220,1640
1080,760,1320,1480,1480
1040,1040,1220,1420,1420
1720,1500,1660,1400,1320
1060,1480,1220,1480,1720
1740,1280,1920,1840,2140
480,500,760,1640,1620
1040,1040,2120,1320,1420
1400,1360,720,1040,1100
1520,1800,1720,1720,1720
1780,1140,1860,1740,1500
1640,1100,1540,1600,1960
560,600,1840,1520,1520
1300,1300,1040,2420,1260
940,600,1140,1160,1040
1540,1640,1720,1740,1720
1680,1200,1660,1500,1420
1280,740,1640,1580,1500
1220,760,1900,2240,1640
1400,920,840,1060,1280
1720,80,1720,1860,1500
1640,1820,1440,1720,1720
1040,200,1800,1840,1480
1580,700,1560,1640,1640
1100,840,2220,1600,1360
1400,1400,1160,1040,1280
1780,1640,1720,1720,1620
1700,1920,1300,1660,1940
1260,420,1980,1760,2180
1220,560,1640,1280,1640
1040,520,1420,2160,1360
1720,1520,1340,1320,1040
2380,2260,1720,1720,1720
2080,1600,1800,1480,1360
1280,1280,1420,1660,1800
1200,1080,1480,1340,1740
1540,1080,1640,1640,1660
1400,1200,1060,1260,1620
1720,1400,1720,1720,1400
1300,1840,1320,1500,1720
2180,1880,1780,1660,1680
1080,1080,1220,1640,1540
1240,920,1580,1640,1640
1320,1000,1000,900,1920
1720,1720,1720,1720,1520
1360,1120,1540,1560,1640
1660,1540,1980,2040,2280
1120,0,1640,1640,1640
1140,1160,1340,1220,1560
1380,720,820,1360,1080
1680,1560,1720,1760,1720
1800,1760,1500,1420,1180
1400,1100,1420,1480,1700
1580,620,1840,1320,1520
1320,1120,1040,1060,1140
1280,0,1720,760,1040
1560,1260,1720,1720,1720
1740,1400,1960,1640,1440
1640,1480,1340,1640,1640
1040,440,1240,1340,1640
1400,1460,1280,1180,1040
1320,780,1720,1720,1720
2020,1540,2040,1660,1140
940,0,1320,1100,1480
1180,960,1960,1640,1640
1120,0,1080,1120,1240
1720,1640,1720,1580,1400
1440,1500,1920,1720,1720
1900,1540,2320,1940,1400
1580,580,1640,1640,1640
1160,920,1020,980,1360
1720,400,1320,1320,1040
1360,1720,1580,1720,1720
1680,720,1900,1660,1120
1280,1020,1340,1360,1440
820,520,1640,1580,1620
1420,1400,1220,1100,1080
1900,1820,1720,1740,1720
1960,1960,1500,1120,1560
1280,460,1960,1960,2120
1540,1040,1640,1640,1640
1600,280,1380,1600,1360
1720,1720,1400,1320,1040
1720,1860,1720,1900,1720
1640,1880,1960,1940,1760
1560,1220,1640,1720,1680
420,480,1960,1480,1480
1400,160,1040,1120,1280
1480,1540,1720,1680,1520
1560,1480,1720,1720,1720
1300,1140,1600,1360,1540
1080,980,1620,1660,2520
800,1020,520,1740,1960
2340,560,1380,1520,1640
1700,240,1640,1640,1640
1040,1040,1500,1280,1580
1720,0,1060,2000,1920
1720,1720,1660,1400,1380
1340,1360,1040,1060,1200
680,460,1620,1760,1700
1520,1660,1400,1380,1720
1380,960,1740,2100,2060
1360,800,1440,1560,1660
1000,1040,2720,1560,1580
1580,680,1700,1420,1640
1360,380,1340,1100,1720
960,0,1280,1340,1280
1340,1040,1240,1360,1260
1040,620,840,1260,1100
1340,1280,1720,1720,1720
1600,1080,1520,1900,1480
1200,960,1480,1520,1900
1800,640,1540,1680,1640
1320,880,1080,1260,1180
1120,400,1720,1460,1360
1400,1880,1560,1720,1720
580,820,1720,1620,1400
1640,1200,1640,1640,1640
760,720,1400,1800,1640
1720,1400,1360,1320,1060
1660,220,1720,1720,1720
2060,1520,1680,1360,1720
1280,80,1360,1240,1720
1480,820,1480,1640,1640
1040,200,1080,1460,1420
1800,1720,1720,1580,1400
1620,1660,2120,1720,1720
1700,1700,2040,1980,1740
1440,0,1640,1640,1640
1100,980,1440,1200,1440
1720,60,1320,1400,1040
1520,1660,1720,1720,1720
1760,720,1700,2120,1820
1640,1040,1960,2040,1880
1840,1160,1500,1640,1640
1300,1040,1520,1440,1420
1720,500,1400,1400,1320
1420,1700,1460,1720,1720
1820,820,2180,1720,1520
1360,1040,1640,1640,1560
1340,420,1620,1760,1500
1520,1400,1320,1320,1040
1800,1560,1720,1720,1720
1760,840,1840,1620,1760
1320,980,1640,1660,1780
820,820,1600,960,1460
1320,380,1040,1040,1100
1400,1640,1840,1720,1720
1560,680,1400,1680,1720
1460,1200,1640,2040,2200
1280,920,1640,1660,1600
1120,840,1040,1560,1860
1720,1640,1400,1320,1240
1340,1560,1140,1440,1720
2340,960,1360,1360,1500
1320,1160,1840,1680,2300
1280,960,1640,1360,1640
1040,760,1840,1280,1520
1720,1720,1380,1320,1280
1000,1120,1220,1720,1720
1980,1900,2220,1840,1600
980,960,1100,1320,1540
1460,960,1500,1640,1620
1320,1280,1060,1180,1240
1560,1280,1440,1400,2620
1500,240,1040,1060,1320
1720,1600,1720,1700,1400
1360,800,1400,1580,1720
1120,680,1700,1720,1440
1620,1640,1180,1600,1720
1280,1200,1920,1840,2160
1100,960,1640,1640,1640
1040,1760,1860,2360,1700
1380,1320,1120,1040,1080
1300,440,1720,1440,1720
1760,1700,1660,1380,1560
960,0,1040,1600,1780
1180,600,1720,1640,1520
1000,800,860,1360,1340
1720,1500,1720,1540,1400
1320,840,1660,1720,1720
1760,1300,2060,1880,1860
1420,0,1260,1240,1420
1280,1080,1520,1120,1400
760,480,1240,1280,1040
1680,1680,1720,1720,1720
1660,1540,1400,1580,1280
1640,1060,1900,2040,2040
1420,80,1400,1400,1520
1040,880,1280,1520,1160
1720,420,1400,1400,1080
1540,1600,1660,1720,1720
1680,640,1560,2080,1560
1340,860,1440,1520,1700
1320,1120,1800,1640,1640
1200,1040,1580,1560,1420
1720,1720,1400,1340,1280
1160,1700,1740,1720,1720
1760,1140,1200,1340,1460
1400,1200,1640,1880,2040
1840,200,1640,1640,1640
1320,1040,1040,1520,1680
1720,1440,1680,1460,1340
1280,1620,720,1720,1720
1900,1560,2060,1720,1460
1040,580,1640,1200,1600
1280,600,1040,1680,1640
1320,1200,1040,1240,1460
1720,1720,1720,1620,1400
1240,1120,1020,1400,1720
1640,960,1960,2060,2040
300,1860,1720,1500,1640
1280,1120,1380,1640,1540
1260,580,1420,1140,1640
1540,1140,1320,1320,1160
1740,180,1720,1720,1720
1800,1840,1580,1400,1680
1240,380,2040,2120,1880
1640,1040,1540,1640,1420
1440,480,1600,1320,1460
1880,1580,1340,1320,1320
1700,1400,1640,1720,1720
1440,1360,1320,1480,1300
1220,120,1560,1320,1940
1240,660,1380,1380,1180
1040,400,1240,860,1160
1640,1260,1700,1160,1220
1400,1020,1400,1680,1720
1680,1500,2040,1560,1520
1440,660,1480,1460,1480
1380,880,1060,880,1200
1560,1100,1320,1080,1260
1280,1120,1720,1500,1720
1340,600,1260,860,1540
1640,1200,1640,2040,2040
1260,1080,1640,1560,1640
1320,1040,680,1660,1700
1720,820,1400,1300,1320
600,1440,680,1560,1720
1600,1420,1740,1300,1620
1280,1200,1660,1520,1800
1280,880,1520,1460,1640
1320,1060,1460,1660,1720
1720,1700,1680,1400,1320
1180,1360,1920,1000,1720
1680,1400,1760,1680,1080
820,480,460,1640,1560
1340,1020,1440,1680,1460
1240,940,1000,1280,1420
1240,1400,1720,1560,1720
1440,840,1620,1620,1680
1360,1160,1960,1920,2060
1280,120,1640,1280,1640
1320,1060,1320,1080,1280
420,200,760,960,2300
1180,500,2040,960,1000
1460,380,1640,1640,1640
840,880,1320,1100,1180
1720,1800,1980,1480,1400
1300,200,1320,1660,1720
1400,1180,1400,1160,1140
500,0,1160,1120,1320
1620,800,1420,1580,1640
760,580,460,1460,1140
1720,1700,1720,1400,1400
1840,2080,1540,1460,1720
1280,1040,1920,1880,1860
1600,180,1520,1640,1360
1320,1100,1160,1560,1100
1720,500,1720,1200,1340
1100,1460,1400,1580,1720
1320,540,1540,1920,1680
1420,960,1500,1400,1640
1000,560,1240,1640,1720
1400,1320,1320,1320,1320
2120,820,1920,1700,1720
1960,1980,1380,1140,1980
1640,400,2040,2040,1780
1240,1260,1640,1640,1640
840,360,1600,1500,1540
1720,1340,1400,1120,1320
1880,1020,1720,1560,1720
2040,1480,1540,1400,1520
1640,40,1640,1720,1960
1240,680,1480,1320,1640
1320,460,1240,1280,1500
1720,1720,1680,1400,1400
1720,1020,1740,1660,1720
1640,2000,2020,1620,1660
1560,1180,1640,1640,1920
1060,700,1220,1100,1280
1380,860,1320,980,1140
1280,980,1720,1400,1700
1620,940,1480,1160,1880
1640,1440,1640,2040,2040
880,1400,1640,1640,1640
760,100,720,1640,1640
1320,1160,1120,1520,1420
920,820,760,1080,1400
1540,1920,1680,1900,1980
1600,960,2040,1740,2000
1320,1420,1640,1640,1640
1320,1100,1600,1660,1360
1720,1640,1400,840,1320
1160,640,1980,1580,1720
2040,1820,1820,1360,1320
1380,640,980,1640,1740
1320,900,1580,1680,1340
1560,1140,1480,1580,1840
1320,1320,900,1440,1500
1800,260,1720,1400,1320
1540,1720,1720,1840,1720
1920,20,2020,1620,1440
1320,1420,1640,1640,1640
660,600,1520,1860,1320
1660,1660,1320,1320,1320
1800,1800,2160,1520,1720
1760,1200,1380,1120,1500
1640,40,1680,1960,2040
1260,880,1320,1320,1640
1720,120,1340,960,1240
1720,1240,1620,1400,1400
1780,1400,1720,2000,1720
480,1220,780,1720,1720
1460,1760,1280,1620,1860
1480,1120,1960,2040,2040
1080,1620,1420,1460,1640
1320,1220,1340,1120,1440
1580,1160,1680,1480,1400
1480,1480,1620,800,2020
1640,1140,1960,2040,1960
520,640,840,1640,1640
1320,1100,1360,1660,1240
1400,1340,1080,1120,1320
1620,1360,1600,1700,1720
1360,1060,1580,1460,1520
1400,960,1640,1640,1640
1080,980,1640,1780,1320
1400,1800,1320,1320,1320
1460,880,1320,1720,1720
2040,1920,1300,1360,1600
1000,520,1760,2040,1520
1740,1820,1640,1640,1640
860,1280,1700,2160,1640
1720,1480,1400,1320,1320
1660,1220,1760,1440,1720
1740,1500,2040,1820,1400
1240,0,1640,1520,1640
1200,660,1440,1300,1320
1320,760,620,1000,1320
1580,1240,1600,1720,1720
1800,1220,1720,1560,1080
1340,1340,1640,1640,1640
1460,480,1660,1560,1320
1400,1400,1320,1320,1320
2040,640,1720,1440,1720
2040,2040,1400,1340,1380
1380,0,1640,1720,1960
1620,1300,1640,1320,1540
840,1000,1000,1320,1280
1740,2040,1720,1720,1720
1540,1320,1580,1680,1900
1640,1640,1900,1960,2040
1380,220,1380,1500,1640
1320,960,1320,980,1160
620,320,1680,1680,1680
1860,1820,1860,1780,2020
720,320,1120,2040,1960
1100,1060,1540,1640,1640
1320,1020,1120,1440,1640
1540,1220,1700,1540,1400
1360,1000,960,1380,2040
1640,1080,1960,2040,2040
1200,200,1420,1280,1640
1320,1320,1300,1580,1420
540,400,1720,1720,1400
1260,1980,1760,1580,1960
1020,440,1560,1800,1680
1000,280,1220,1620,1560
940,600,1320,1220,1460
1680,1520,1540,1560,1400
1220,1140,1660,1260,1940
1640,1900,1980,2040,1880
480,120,1560,1500,1640
1060,500,980,1160,1220
760,1120,700,1720,1320
1540,1960,1640,1720,1740
1480,1020,2040,1960,1620
1060,1020,1500,1640,1640
1320,1320,1800,1640,1560
1700,1540,1320,1320,1320
1320,1000,1740,1160,1720
1820,1320,1760,1460,1420
1200,640,1280,1640,1680
1260,600,1560,1280,1380
880,1180,700,1340,1340
1720,1660,1720,1720,1720
1120,1340,1760,1560,1780
1640,1480,1640,1640,1740
1760,800,1640,1380,1380
1460,1160,1320,1320,1220
720,700,980,1360,1700
1980,1820,1360,1260,1640
1240,420,1940,2040,1600
1040,1340,1440,1620,1640
960,1380,1320,1220,1740
1720,1720,1720,1720,1720
1880,1340,1940,1140,2020
1740,1600,2020,2040,1920
700,180,1640,1600,1640
1320,1000,1460,1480,1600
1360,680,920,1140,1320
1620,1400,1540,1720,1720
1460,1460,1900,1600,1440
1380,980,1640,1640,1640
1040,860,1660,1900,1320
1480,1500,1320,1320,1320
1280,720,1880,1240,1720
1960,1740,1540,1140,1440
1240,0,1440,1960,1980
1560,920,1520,1440,1640
640,900,720,1320,1240
1720,1720,1720,1700,1540
1260,1180,1720,1820,1880
1960,1800,2040,2000,1560
1580,0,1640,1640,1760
1360,980,1640,1460,1400
1240,440,1040,1000,1140
1840,1860,1720,1520,1720
1160,920,1300,1460,1640
1640,1640,1640,1820,1960
1600,2120,1320,1480,1640
1060,1000,1100,1220,1480
1920,1500,1720,1680,1440
1660,1820,1660,1080,1800
1960,0,2040,2040,1820
1240,940,1640,1640,1640
520,0,1860,2120,1340
1720,1720,1400,1320,1320
1600,180,2020,1720,1720
2040,1960,1560,1000,1760
1320,480,1580,1960,2040
1340,760,1500,1320,1640
1240,240,1340,1400,1580
1720,1640,1480,1400,1400
1160,960,1720,1960,1720
1640,1640,2040,2020,1820
1640,860,1640,1640,1640
1320,1080,1880,1420,1320
1560,600,1320,1320,1320
1580,1860,1900,1300,1720
2040,880,1780,1440,1440
1640,1200,1640,1660,1960
1840,440,1640,1520,1480
1400,1140,1320,1320,1380
2380,1720,1720,1720,1720
2040,2040,1540,1300,1460
1320,1560,1640,1680,1960
1500,760,1560,1320,1480
1400,1380,1340,1240,1360
1820,1500,1720,1600,1680
1720,340,1620,1200,1920
1640,1640,1960,2040,2020
1700,1020,1560,1640,1640
1320,1320,1340,1480,1360
2060,1740,1400,1400,1320
1240,1880,1720,1220,1540
1960,1000,1840,1380,1500
1320,1120,1640,1760,1940
1260,480,1620,1320,1380
1400,1180,1060,1540,1840
1640,1340,1440,1460,1480
1620,1600,880,1660,2040
1640,1220,1960,2040,2060
1000,840,1200,1460,1640
1280,1280,1240,1400,1360
1120,940,1720,1600,1500
1560,1060,1620,1380,1960
1640,1640,1640,2040,2040
1720,1440,1640,1640,1640
1320,1220,1480,1820,1540
1840,1340,1320,1380,1320
920,1220,1640,1720,1720
2000,2040,1740,1600,1360
880,720,1320,1600,1640
1340,1040,1160,1620,1380
1420,1480,1340,1340,1500
1780,1760,1600,1700,1720
1680,1480,1900,1200,2040
2300,1680,2020,1180,1380
1560,1240,2440,1720,1720
1940,1960,1400,1080,1660
1640,360,2040,2020,2400
1320,1320,1640,1640,1820
1640,260,1640,1320,1320
1400,1300,1320,1340,1500
1940,1900,1720,1720,1720
1720,1940,1180,820,2360
1640,1640,1960,2020,2040
1480,900,880,1580,1640
1320,1320,1280,1660,1520
1400,1440,1720,1560,1400
1800,1480,1720,1840,1720
1640,1500,1960,1380,1820
1420,1320,1660,1740,2040
500,620,1400,1320,1620
1320,1000,1320,1080,1300
560,680,880,1760,1660
1420,1800,1380,1400,2040
1300,1240,2040,2040,1920
1040,1320,1300,1640,1640
1320,960,1560,1500,1540
1720,1940,1340,1320,1320
1420,1180,1400,1480,1720
2040,2040,1820,1420,1160
640,900,1500,1640,1640
1700,460,1840,1680,1340
1340,740,780,1320,1320
1660,2040,1800,1720,1720
1720,1000,1680,1560,1560
1320,1060,1640,1780,1800
1360,1000,1740,1540,1640
1380,1600,1320,1320,1120
1260,980,1380,1520,1720
2040,1900,1620,1200,1620
1300,880,1580,1960,2040
1440,980,1480,1400,1640
1320,1320,1320,1140,1520
1440,1560,1720,1720,1500
1360,1420,1740,1120,1520
1640,1640,1960,2040,2040
200,300,1540,1280,1640
1320,860,1000,1260,980
700,680,940,1400,1360
1820,2100,1680,1760,1720
1600,1240,1900,1820,1040
1320,1300,1640,1640,1640
1720,420,1620,1880,1380
1400,1440,1320,1320,1320
1620,740,1720,1720,1720
2040,1800,1680,1420,1540
1200,0,1380,2040,2040
1220,840,1640,1560,1720
500,520,620,1620,1540
1720,1760,1700,1400,1320
1620,1240,1680,2420,1820
1760,1960,2040,2040,1900
1400,340,1640,1640,1640
1320,1320,1380,1300,1360
1300,800,1560,1420,1340
1440,2100,1720,1720,1720
1520,1200,1780,2120,1540
1320,1000,1640,1640,1640
1240,760,1420,1840,1660
1720,1440,1400,1320,1320
1520,1000,1920,2040,1720
1960,1720,1980,1640,1440
1440,0,1640,1540,1700
1480,720,1380,1560,1240
600,120,540,1320,1320
1680,2260,1720,1720,1720
1520,1280,1160,1400,1840
1640,1360,1640,1640,1860
2180,960,1640,1860,1420
1400,1320,1320,1320,1300
2020,700,1720,1420,1720
2040,1680,1460,1160,1400
640,40,1340,1580,1880
1400,1240,1120,1360,1640
780,760,1080,1540,1660
1720,1720,1400,1320,1480
1600,1060,1720,1420,1720
1960,1820,1720,1620,1400
1680,1500,1720,1920,1820
1640,1260,1640,1940,1640
1760,1560,1640,1640,1640
1240,680,500,1540,1580
1320,1320,1320,1260,1340
920,1220,1020,1720,1560
1620,1740,1920,1740,1720
1560,1280,1980,1240,1960
1640,1420,1640,1740,1960
1400,900,1640,1560,1640
1320,1320,1320,1360,1320
420,600,1180,1720,1620
1800,1700,1680,1440,1980
1300,700,1500,2260,1620
1180,1080,1640,1640,1640
980,1820,1820,2060,1640
1720,1720,1400,1380,1320
1880,1500,1800,1980,1720
1980,1460,2040,1580,1160
1240,0,1640,1640,1700
1620,1100,1640,1780,1340
980,620,980,1400,1260
1900,1720,1720,1720,1720
1640,1600,1900,1860,1820
1480,1180,1800,1960,2040
1940,400,1380,1440,1580
1320,800,1320,1040,1260
1620,1000,1720,1160,1400
1960,1980,1700,2040,1880
1300,0,1600,1500,1600
1220,1020,1640,1640,1640
880,560,1720,1800,1320
1440,1360,1320,1320,1320
2400,1660,2180,1740,1720
1720,1400,1520,1280,1320
1440,1220,1800,1720,1720
1540,1800,1780,1360,1740
1440,1000,1340,1460,1920
800,800,620,1320,1620
1320,1320,1360,1260,1180
1300,1300,1400,1460,1540
1380,1740,1120,1380,2040
1640,1280,1960,1900,2040
1220,1020,1580,1640,1640
1320,1320,1880,1780,1840
1720,1880,1400,1340,1320
1100,1080,1720,1920,1720
1860,1640,1420,1160,1400
880,880,1200,1640,1740
1560,1040,1520,1320,1620
1160,1320,1320,760,1300
1400,2080,1720,1720,1720
1640,1600,1640,1180,1480
1520,1280,1920,1840,1920
1160,320,1320,1360,1640
1320,1400,1320,1560,1480
960,920,1200,1720,1400
1500,1400,1720,2020,1740
1520,920,1960,1860,1740
1520,1200,1640,1640,1640
1520,680,1700,1980,1380
1400,1360,1320,1320,1320
2040,640,1720,1560,1720
1720,1740,1720,1660,1400
2120,1540,2340,1720,1760
1960,1680,2040,1920,1640
1800,700,1840,1640,1680
1720,1260,1560,1460,1400
1380,360,1320,1280,1180
2020,1840,1720,1720,1720
1320,860,1520,1660,1820
1640,1360,1960,1980,2040
1060,1100,1320,1380,1640
1320,1060,1200,1340,1400
1840,1340,1720,1400,1400
1140,1700,1580,1000,1920
1920,1220,2040,2020,1780
1200,1320,1640,1640,1640
1340,1040,1460,2400,1340
1720,1320,1400,1100,1440
1920,1420,1720,1640,1720
2040,1340,1440,1260,2220
1360,920,1840,1960,2040
1180,640,1240,1180,1640
1320,860,1460,1780,1580
1720,1680,1640,1080,1320
1480,1460,1780,1800,1720
1640,1000,2040,1840,1880
1360,1200,1640,1640,1820
980,800,1200,1460,1460
1320,920,1320,1540,1620
920,1120,740,1400,1320
1500,1840,1720,1560,1720
1460,1100,2040,1860,1480
1340,1200,1640,1640,1640
1560,1040,1680,1220,1400
1400,1720,1320,1320,1320
1360,720,1420,1600,1720
2040,1880,1780,1460,1560
1440,600,1580,2040,2040
1320,800,1640,1640,1640
1360,740,1620,1320,1440
1460,1360,1320,1260,1320
1720,840,1720,1720,1720
2040,1600,1740,1640,1860
1640,0,1640,1640,1960
1460,1140,1540,1380,1460
760,400,1020,1380,1340
1720,1720,1720,1680,1400
1160,1180,1900,1760,2060
1320,1100,1840,1860,2040
1740,1060,1620,1640,1640
1160,1320,1320,1420,1400
2040,200,1720,1080,1400
1640,1780,1680,1420,1920
1200,140,1720,1860,1660
1320,1480,1640,1640,1540
800,180,1820,1500,1320
1560,1260,1320,1320,1320
1540,300,1860,1720,1720
1740,1380,1280,1340,1720
1640,600,1740,1960,2020
1560,1160,1520,1320,1640
920,260,1340,820,1120
1720,1720,1720,1680,1400
1360,1360,2420,1900,1720
1720,1500,2040,1980,1800
1420,1740,2100,1660,1640
1320,940,1460,1420,1480
1720,700,1320,1320,1320
1560,1560,1560,1720,1720
1820,520,1600,1440,1440
1640,1420,1640,1660,1960
1160,940,1160,1460,1640
1140,920,1100,1320,1160
2160,1720,1720,1680,1400
1200,1660,1520,1000,1760
1820,1200,2020,2160,1900
1280,940,1640,1640,1640
1320,160,1440,1860,1300
1840,1640,1360,1340,1320
1680,1040,1820,1780,1720
1960,1640,1620,1380,1460
1640,1640,1680,1960,2020
1140,780,1380,1400,1240
1340,1000,1260,1480,1220
1540,960,1820,1380,1400
1660,1100,1620,1860,1720
1800,1540,1640,1960,1920
1640,1360,1640,1640,1640
1300,1020,820,1660,1320
1400,1560,1320,1320,1320
860,1140,740,1720,1720
1800,1600,1400,960,1480
860,840,1560,1200,1980
1440,1180,1340,1380,1640
1380,1320,1320,780,1620
1720,1720,1780,1720,1480
1300,1140,1800,1240,2040
1640,1360,1960,2020,2040
140,400,320,1400,1640
1320,1320,1320,1380,1360
1480,1120,1080,1160,1160
1520,1180,1360,1300,1860
1320,880,1860,1960,2040
